label,max,min,std,mean
4,16.0733456276,29.1179984146,3.26114837444,7.44580720212
4,16.3217383665,29.0271703164,2.9429191099,7.00526434936
4,17.4988788802,29.7206361642,3.18730578151,6.74535715092
4,15.0328869071,29.765235513,2.92081295243,7.63634694499
4,14.4651737435,29.6131667435,1.46641689161,7.92555703042
4,16.2473522887,28.7585528528,2.35944379514,7.60431119407
4,16.4595461655,29.7354538973,2.35163126891,7.50305952247
4,16.6277216365,29.1480435806,1.69577875378,7.64954174804
4,16.0228863874,29.3707855248,2.14129741322,7.54098901508
4,16.7034528683,29.7275809198,2.61307038555,7.02544433424
4,15.3094435851,28.8186684033,1.99113560452,8.1009575144
4,16.0904264684,29.3392451796,3.42439209754,7.39862795903
4,17.6918019482,30.055411112,2.75404473022,7.86201523079
4,16.2621376787,29.7058670646,2.67337394999,6.91935243858
4,17.4249495149,28.9207245527,2.94941571038,7.60920713635
4,16.0742214187,29.9196503825,2.8397559449,7.78734469252
4,17.0976648419,28.9352269669,3.49724122119,8.20382919796
4,15.5130915138,29.3392451796,1.36248726411,7.98239032461
4,14.3291257835,28.7031070979,2.41285507748,7.49679833894
1,11.8667316887,22.5491098632,4.13040272313,4.24105529531
1,12.8824707716,23.5287754226,2.54373660072,4.85626070656
1,13.2803498597,25.1876475237,4.85198637431,4.71789254751
1,12.8076122968,27.2258216155,5.02458611049,4.85305511349
1,12.2785554905,26.2374871408,3.51741984314,4.82665829001
1,12.938070969,25.9098804391,6.09191414524,4.52931891913
1,12.8593179223,25.1325990469,5.67755842109,4.73348980621
1,12.8792747439,26.1794889772,4.44054954005,4.74208763364
1,12.9184820578,26.5429262356,3.90261522025,4.86845460776
1,12.8555216379,22.4904488436,2.91028542204,4.83013611597
1,12.9342485041,24.0359510358,3.57770924708,4.77165139617
1,12.7739779214,24.6648758016,2.78354925686,4.63110070859
1,12.9634536201,24.8800715757,3.07158092566,4.98934378216
1,13.0291612636,23.2447473335,2.4607096822,4.66160732731
1,12.9031910225,23.395712721,3.82154693751,4.45905747947
1,12.9896258953,26.4997917471,3.27694296344,4.67813382579
1,12.9131584094,26.6008817637,3.56401059831,4.85213114726
1,13.1818115422,22.3318798667,3.87223464939,4.85101731444
1,13.0062353771,23.1032077937,3.8290867785,4.73065601062
1,12.9880650087,25.9609646928,2.74548254321,4.90380681831
1,13.4608581351,25.8841679393,4.16304137596,4.67917614638
1,13.0691180387,24.6674956768,2.5083707807,4.58354802112
1,13.0684362103,26.5484934186,3.46297045245,4.75393334754
1,13.166570602,22.8810462792,3.76765382252,4.77040264949
1,12.6306645093,23.7648553467,4.30793018498,4.63681343686
1,13.1946988492,25.1007620976,3.87981591636,4.86516938658
1,13.2802024196,26.4352414074,3.5660009084,4.72954280324
1,12.7644237529,23.7217997113,2.96047909961,4.99110944871
1,12.7594561878,26.8437814421,3.59197321049,4.64721796861
1,13.0856234753,25.71650824,3.56623644097,4.87434052221
1,12.9078964969,24.2523151208,3.36778742501,4.75885126853
1,13.2074515509,25.3425758877,4.24594022855,4.66461795072
1,13.3377255773,25.2061173063,3.97184296004,4.43569049362
1,13.0031302688,24.5298023954,3.20756443816,4.67835498226
1,13.3070013071,24.020639074,2.86754113136,4.52541426791
1,13.2293878327,23.7626919409,3.51064345634,4.43882858348
1,12.9657412738,25.2144766155,2.70373353392,4.69338946736
1,13.1503212612,24.1340045376,2.87435627114,4.57456180836
1,13.1536687978,26.2374217519,3.39513682106,4.88460144767
1,13.0418517968,25.4165957726,3.9922412455,4.88586855206
1,12.8545530084,25.5556540771,2.6329871884,4.95471535782
1,12.8041979772,25.5639207664,2.85948023761,5.12936237882
1,12.892834775,24.4544600733,3.63221972902,4.76096761388
1,13.0148675507,24.7831297084,2.77892341138,4.79897430693
1,13.0065192799,24.6471043976,1.96911288587,5.19531973742
1,12.7312887173,25.2616372258,3.92583362165,4.96589487888
1,12.769936041,23.0813572287,3.65271963332,4.71786842718
1,13.0872625032,22.2182457201,2.51428089608,4.84384431989
1,12.8453952127,24.016383034,2.20886369692,4.83510885997
1,12.7773984617,22.3580302789,2.82437531037,4.67346338894
1,12.7657647088,24.6614671578,3.18441022563,4.70671184866
1,12.7935055987,22.6215125108,2.44446505045,4.76702514539
1,13.0356289583,25.4233564579,3.55224476614,4.59951800608
1,12.7440750112,24.6406680137,2.64195108912,5.10833423957
1,13.0051319267,23.9166255688,2.82940671395,4.76952675736
1,12.6782759672,25.056546413,3.80776787097,4.59875582832
1,13.1765678325,24.1343934496,3.58333943888,4.92541430573
1,12.8300866555,24.1859976137,3.37356911301,4.45692275928
1,12.8746140821,24.456065055,2.75772487123,4.94403634147
1,12.9166450919,25.4761028407,3.09122209389,4.73458611245
1,12.7128661453,24.2829805641,3.36961561352,4.86073564769
1,12.4536195625,23.365488115,4.34422529697,4.11170400821
1,10.4421790897,13.3539535284,8.83691211009,1.14675830962
4,15.4750825087,28.3100979173,2.42983816507,6.68524581565
4,16.6407603982,28.5512337117,1.55024068285,7.53470469221
4,15.7247757467,28.4498429734,2.85892658837,6.77528772044
4,16.1528705031,29.2159388692,2.14009022694,7.37746730931
4,16.4585472738,29.9791168968,1.07910181153,8.29050598038
4,16.5191226291,29.6960483336,3.13815656959,7.39460082237
4,17.8795093555,30.0209190317,3.46673210522,6.81129428641
4,18.7149950583,29.9635281213,3.27545549282,7.15544746998
4,16.6609002732,32.270686899,2.6129000106,7.0546715654
4,16.58831213,29.5608784413,4.44322154721,7.26823576907
4,16.8688703388,30.6466917089,2.74587063739,7.0534601343
4,15.3853997748,30.2900367556,3.46634071508,7.19071169941
4,17.2460035724,30.2952675777,4.2286624575,6.61575961738
4,18.7250670718,30.0978300201,3.31808161168,6.16497510401
4,16.9798696805,30.4141857558,2.77839394029,6.97756201072
4,17.0732632358,29.0722337789,1.38050840514,7.20935800999
4,16.611217537,29.8345701227,2.66135180516,7.1276929916
4,16.2996488405,29.8914110584,2.02263852123,7.20913962783
4,18.249932576,29.8914110584,4.72288106534,6.91614825819
4,16.3296084065,29.8118117087,2.48976987566,7.31274051971
4,14.9451314084,29.9479869822,3.74680507941,7.63299905422
4,17.4418242633,29.8606531984,2.68572435784,6.84782282755
4,15.0749926233,30.0948829373,2.63471956383,7.34574409639
4,15.8147270991,30.4685607822,3.50399034004,7.00788082989
4,15.9443753502,29.6375930687,1.7187994487,7.64283403976
4,16.0068796582,29.8052467228,3.09046412131,7.62208488447
4,16.6884257922,29.9067772718,2.40758629679,7.28363450816
4,17.2894663105,29.5414743211,2.39360547711,6.31265810966
4,16.4847371626,28.9470438653,1.93871333179,6.85604057876
4,15.0631122541,29.9635281213,3.03665065163,7.88006596215
4,16.3592363104,30.1657308181,2.64922230694,7.92052975224
4,16.8049826754,30.1429726268,3.2882725707,7.07184492416
4,17.1560983355,29.1179984146,3.85766494548,6.79984015225
4,15.0883486555,29.4254376546,3.02263430551,7.40392483963
4,16.5220296052,28.5954533732,1.9623080881,7.39695454383
4,15.2308946655,30.5140703496,3.41682618521,7.87058304457
4,16.383020074,30.3729244353,3.046131669,7.67990017362
4,16.093774266,30.2777156883,2.73290561042,7.56385056479
4,16.0071354278,28.383201342,2.55849588234,7.83017927977
4,15.7846507866,29.4025589515,1.89719183,7.75928588002
4,17.6966656969,30.725082839,4.03070373253,7.34924594149
4,17.1977629168,30.725082839,2.51677702381,7.71571305054
4,17.1288540433,30.1590960743,2.73102939096,7.12409323905
4,17.3562797128,29.1772531685,2.58369616277,7.63626087377
4,16.8051620164,30.5723947538,2.97644340217,7.94833118109
4,17.3626051966,28.2194158589,3.49051482011,7.66377193701
4,16.9289203984,29.8121840871,2.18901883424,7.73967602967
4,16.9044229379,30.0842536893,3.08549756867,7.43558339558
4,18.3313065205,28.7244232413,4.81919092587,6.74108194876
4,17.5082548765,30.8955977747,1.29341157736,7.26026570815
4,16.2851084038,29.7058670646,3.73323538842,7.45520941702
4,16.6572561652,30.6758697966,3.47005356969,7.1710082799
4,15.7522156342,29.3617306133,2.13614992433,7.50433693386
4,15.599022967,29.4055075797,3.04648242825,7.48604573632
1,11.7483837798,22.3279940367,5.71398281208,3.68571035005
1,12.1102250156,23.720915384,4.74393975031,3.98491043199
1,12.1571976242,25.12190808,4.46890538346,4.14938172053
1,12.4625246768,25.5796519446,4.60796642912,4.25581958365
1,12.8273785423,23.7822637965,1.78538940467,5.13134546078
1,12.8468782725,22.3693859369,4.18105115015,4.85631887554
1,12.7169764936,23.7049777169,2.48908045958,4.73156645132
1,12.6381868778,23.1575047712,3.4856843297,4.5868077635
1,12.6775379877,25.3429046462,2.62796023989,4.70033892529
1,12.7044557909,22.855882448,3.30913566231,4.60453522004
1,13.0250062794,23.1991270363,3.97479574066,4.57615868689
1,12.7120639206,23.5957714733,3.80949425323,4.87353350407
1,12.5523051177,23.2815496732,3.34736410708,4.81270902109
1,12.9388899831,23.8931762302,3.09547829285,4.88052722607
1,12.4930118905,21.4409995254,3.84463492466,4.60129889251
1,12.7110624631,22.6842996298,3.99483103803,4.53945147808
1,12.4507872937,22.1250490399,3.11967870882,4.7163697295
1,12.8165445184,23.5087450141,4.58153327829,4.61468502877
1,12.4841770807,23.5246575555,3.49750299918,4.75215855212
1,12.0467375909,23.6351962302,4.20879351817,4.61455348183
1,12.5073733622,25.3355725705,2.96432210755,4.54209365287
1,12.6966819535,23.86757722,3.25603231946,4.78745261172
1,12.7964429261,21.1675538571,4.58454610445,4.56238424943
1,12.7444736071,23.6809083443,2.41119862964,5.02733501323
1,12.371771245,23.6862401359,3.08848207608,4.72135576146
1,13.0349497708,25.2523729023,4.24643878478,4.59983229793
1,13.4012822409,21.7643184381,3.831872449,4.44685263568
1,12.9085447771,22.9826001423,3.74281476646,4.95328593771
1,12.9424698603,21.9632904041,3.38040132319,4.76678526233
1,12.4821874188,22.1603723075,3.10553865976,4.53743825747
1,13.2103896649,23.1510361083,2.6958722576,4.76630373601
1,12.701172666,21.5909740688,3.19850635119,4.67806585313
1,12.5330275669,22.9711810402,1.76427649331,4.95286097354
1,12.7329275199,23.2272382322,4.03168637848,4.64668739261
1,12.6878809466,24.5009239361,4.4697668994,4.64154631535
1,12.5694105508,24.3627211186,3.95628178746,4.93821864477
1,12.6329997175,21.8346631746,3.41716200365,4.5711015073
1,12.6627034102,24.1596278397,2.74101595856,4.68552022998
1,12.9800416491,22.3911657817,3.08491739376,4.709220051
1,12.3321516908,23.3182119218,5.52661772304,4.63166126178
1,12.6209978303,24.814963721,3.64974883897,4.63302488492
1,12.1547929171,23.6454675678,1.4245976625,4.68254312619
1,12.074101459,28.1221555064,4.44108903046,4.60390530123
1,12.2203957719,21.9332839928,3.82934634512,4.3056834663
1,12.75270417,26.1194789501,3.8161162035,4.71306513292
1,11.817041947,21.1770959697,3.21955532632,4.48837860284
1,12.0048208789,21.1397362401,5.25774123351,4.09292017688
1,12.5499782703,21.3553082203,4.88742811545,4.32254101842
1,12.0645199322,21.5993656364,3.93627635524,4.23879361093
1,12.0575158594,24.6348358468,4.46813999584,4.52173586608
1,12.6151812011,22.540505179,4.80887729509,4.90030767868
1,12.5071328286,22.6702068871,5.41379628008,4.18517602064
1,12.2631328676,23.2176520576,4.76395513835,4.30576371467
1,12.662649818,22.3456598767,5.22324240656,4.45897941194
1,11.9404868577,22.8727754799,2.38213488022,4.4756994297
1,11.6615830033,24.2512611966,4.73559012443,4.31315252174
1,12.0474157831,23.3261478782,4.4728025307,4.5472212698
1,11.9187943007,24.8005081778,4.92267672865,4.26724878243
1,11.7618218255,25.2274470801,5.47888685592,4.54913501363
1,11.9810199796,25.2424640974,5.60609363653,4.05835790555
1,12.1820213385,25.2490626761,5.98104207932,4.03854776931
1,11.9941515671,23.0408452517,2.5213410558,3.83253829716
1,11.7550630811,21.4456269803,1.47843550582,3.95230270857
1,12.1463313967,22.5961292684,5.10986383056,4.31626404276
1,12.3881612161,27.5026873269,5.15098006875,4.56670012784
1,12.1237493746,27.8451190011,2.73247070601,4.56660287051
1,12.3458828482,28.9114982415,4.11892511343,4.83856555188
1,12.333058422,25.9238524563,2.35780225322,4.66713633992
1,12.4647460919,27.3086857493,3.25767727648,4.60988067445
1,12.2179099937,28.524341157,2.25543813481,5.0128402565
1,12.2800840232,27.7144068157,4.01124841248,4.87762060308
1,12.2133881369,23.4572832706,5.19069875678,4.29795815236
1,12.1882459995,28.272576241,4.18780533191,4.74567656009
1,12.0245980437,26.6562551309,2.65767210084,4.69835297569
1,12.3144667869,28.0399291509,5.14524009825,4.584091496
1,12.0794225931,27.5314107794,2.70299116493,4.84646696587
1,12.1710743771,27.2754018329,3.4977557168,4.91863927409
1,12.0338115359,26.7726126723,2.41435943167,4.78762096865
1,12.4444768493,25.5506607672,4.84387867819,4.67754515443
1,12.0996914321,27.0359840426,4.14625074571,4.2814288148
1,12.2496892135,28.6610384676,3.80543136247,5.0146947488
1,12.3110017158,27.9215345184,5.08126566681,4.58285406774
1,12.0233519256,25.3443825397,5.54072753381,4.47741210031
1,12.4960315719,28.1810768045,4.95445709191,4.76107622778
1,12.1154356267,28.5325265019,3.90164778087,5.1591650698
1,12.2310179777,28.0194541245,4.72668149477,4.92391448656
1,12.1464747904,28.2321599433,5.25362870174,4.72658481827
1,12.4969742923,27.9540754355,4.9898851724,4.93215375882
1,11.9664442456,28.666079945,3.52566166304,4.76754927255
1,12.0335113637,25.2868834686,5.15477575709,4.550126441
1,12.26495066,27.6624358724,5.00858463142,4.55354192351
1,12.1523856383,27.7638801217,3.58547506829,4.6851688925
1,12.2107364395,28.3906822566,5.07001505174,4.68697364718
1,12.1421050699,28.9348115141,4.20682864267,4.9761513432
1,12.564444224,28.2774820184,5.40519246445,4.75935176977
1,12.1426918621,27.661511846,5.32708193357,4.63922952897
1,12.2710681344,25.9129462513,5.42322539854,4.54703092001
1,12.2457630507,29.0237974941,4.62824700802,4.96127363313
1,12.1581719427,28.2534990654,3.78423574277,4.7124798337
1,12.0666446412,27.6719003103,5.24275197802,4.53050434654
1,12.228118905,27.9283597087,4.9661463312,4.5013145406
1,12.2862992729,29.0251863684,2.6801957044,5.00902198919
1,12.1525012724,27.9317711147,5.23797837697,4.69059086195
1,12.1061578729,24.2626874159,4.480130994,4.29092886621
1,11.9828745775,27.7951053455,3.25870413276,4.76308002787
1,12.3362004737,28.4345500599,4.93992648968,4.87173852703
1,12.6722410666,29.2226872464,5.16549960599,5.32289374927
1,12.531484247,27.1355537903,5.5637770027,4.61851135478
1,12.2010849251,27.7309610913,5.18867459859,4.71983392224
1,12.1328709078,28.0933687653,4.58727648581,4.59855584454
1,12.3011159166,24.6368131107,4.86412829703,4.49649359081
1,12.1409841469,28.1515297283,5.34219595473,5.02282846318
1,11.8463587872,26.5626002203,3.14454495656,4.5690784877
1,12.0186162613,28.4146090218,4.38421641616,4.98703609791
1,12.1413517919,26.6990327045,3.34971345306,4.37298941059
1,11.9343570366,28.4407360549,4.97839950224,4.91629423304
1,11.8788477028,26.1945368854,4.23918124391,4.66520931841
1,11.9621667582,22.2777368221,5.47604780628,4.37728013481
1,11.9007526264,25.3260013645,4.70024768246,4.355713257
1,12.0931094735,28.7888677343,3.07906481855,4.65730578531
1,12.1723051323,27.1340646933,3.24552961451,4.8685626755
1,12.276137718,26.8408982427,4.59942313908,4.35876731591
1,11.8415883328,28.0988932299,3.57947040313,4.92981808949
1,12.2599547563,27.7998672666,5.21509949088,4.64501918265
1,11.938105667,29.0476101912,2.77604601282,5.25010256233
1,12.0941402516,28.3650528939,3.27213615585,4.920719248
1,11.975127812,24.664766907,5.18717792409,4.86147733079
1,11.4605816102,27.8208990137,4.26331485861,4.11447639035
4,11.6271051501,24.7887969888,1.81190747155,5.63212902329
4,14.2289186939,28.503940706,3.32508130812,6.51002768613
4,15.3863050105,26.9698722876,3.66065644083,6.63076324533
4,15.3911149102,27.119843334,3.67743361239,6.143514132
4,16.133117976,27.8336684726,2.54927169589,6.52041725017
4,16.0528371301,25.9251407306,4.00531834221,6.6361181074
4,15.282597246,25.7898820404,4.32035288072,6.49693427741
4,16.1055781176,26.8604208519,2.33497619401,6.54677215154
4,15.3285671642,24.9296746566,2.23449036248,6.50178484677
4,15.3601617066,25.0597295295,3.63513487471,6.71847616578
4,15.5442892839,29.1808431545,3.14599883748,6.46762121939
4,15.2805221006,27.2494287425,4.01093696364,6.28021181777
4,16.1045613857,26.0863374374,5.74525072357,5.80084974532
4,15.2721014877,29.0132044175,2.96482728658,6.81940254859
4,15.4797152798,27.4930308324,2.07788437038,7.08394985666
4,15.4977858065,26.7281732328,1.77179179781,6.49465451619
4,15.36039676,26.7736247702,1.46436977283,6.64595485563
4,14.8394264946,25.6513320913,2.24418771496,6.43931006374
4,15.5225806581,27.6126858318,1.13967570811,6.34818038399
4,16.2185201335,26.7837730121,4.44065510005,5.67252389356
4,16.3537399428,28.5499936123,4.55876342592,5.80008091589
4,15.8052651242,28.722380012,3.69697380655,6.53805732412
4,15.6632699127,27.1221370786,3.33782765146,6.59869556842
4,16.0283823561,29.0791651226,1.67462786911,6.67498763699
4,15.3983077941,26.7044034327,3.179401712,6.71443920758
4,16.1742365397,25.624720997,4.21079802533,6.20383107858
4,16.6110500349,26.0627412339,2.67269904028,6.18732582345
4,15.7716686642,26.6948808174,2.34864952939,6.12048641068
4,15.5047308186,26.1278989426,4.04066486849,6.54195799793
4,14.6020549123,26.5112725627,2.09652971356,6.71796763434
4,16.6717829714,26.6186918361,1.01313517291,5.49317511221
4,15.7546392926,26.3110663068,3.38255902798,6.35987482054
4,15.6808876785,25.9306196894,1.40621023652,6.0271601685
4,16.7876070223,25.8042091762,2.48935997916,6.48610254818
4,15.8894930175,26.6283797724,1.97393616246,6.6201370377
4,15.9247736682,27.6202121023,2.27367619873,5.93404139168
4,15.5060882339,24.5144918437,2.12539606295,5.81755518753
4,14.4413599575,24.5840227931,1.5880791058,6.2812678267
4,15.6659449517,26.2081883157,1.40196625597,6.01862946721
4,15.8640907603,28.7195584652,1.79261296372,5.9945553106
4,15.6333434077,26.3756687273,2.28702016557,6.59311038586
4,16.4188593989,25.4696381584,3.60059959973,5.91296157141
4,15.6890176837,26.8050791016,1.43570406936,6.13820229233
4,15.559956682,26.7380691542,1.74708929239,6.63019335106
4,15.4089626113,26.7286565943,2.43258830498,7.04082464876
4,15.3333361086,25.3580911699,3.67332907121,5.98085650323
4,16.256969707,26.4237453529,1.92253665246,6.11229955069
4,15.1274741389,28.316333725,3.13418838614,6.9817451147
4,15.6842881417,27.0070525351,3.57875014843,6.72079786572
4,16.4715102807,26.6996232401,4.6204515558,6.38627809411
4,15.9316922886,25.3610697773,3.68404203363,5.85405522322
4,15.6433466139,29.7764178382,3.08532064082,6.71517989279
1,11.5286283282,24.9071278528,2.85347507613,4.91590455727
1,11.9914798733,26.4002910068,3.19090950305,5.03440578249
1,12.3801095698,24.9046750381,4.81019936729,4.67007960002
1,11.8719623707,25.1887502468,3.09312159153,4.80859622025
1,12.300681772,23.310421566,0.784482956117,4.83199972047
1,12.2012030878,24.2682585468,1.5932422903,4.70580352238
1,11.9268847779,24.9023259644,3.44400188936,4.84763448476
1,12.2068117326,21.6953760556,4.49148666072,4.45512995658
1,12.0490716024,24.9254175962,3.5183765807,5.06291280343
1,12.2675142766,23.8845151238,4.28313407816,4.59241683253
1,11.8983192114,24.4858904975,3.19223952928,4.80727035481
1,11.8859633167,24.460876647,2.65309430343,5.00648719542
1,11.9415659554,25.0650284224,3.20933027893,4.90190673726
1,11.9419053727,23.8824035811,1.90001597879,5.01040046253
1,12.1756699544,24.3628968442,3.14093826942,4.65259083766
1,12.1647822469,25.1817018063,2.70797035742,4.97526317328
1,12.4247756144,23.4912092921,4.14281938098,4.79315055972
1,12.2849832155,23.8504217692,3.5566831535,4.68551041362
1,11.92098235,24.4463931581,2.66278917205,4.55302186875
1,11.9975517879,23.2939962067,2.85429665292,4.97491516025
1,12.2615863898,23.0400854514,4.74450266701,4.50467899449
1,11.9632164288,24.5359883777,3.635280226,4.71344136204
1,12.4741670131,25.0679589776,3.5614134421,4.86945299995
1,11.8742739733,22.8538328417,4.96115278967,4.52486609267
1,12.1070022656,24.5762527505,2.02530550191,4.79692941244
1,11.9084910528,24.8785445637,2.96367514537,4.81468837709
1,12.1088194036,24.5758983611,3.26017578894,4.94728389049
1,12.1941728295,24.5576321215,4.06286839274,4.69873092131
1,12.0606589853,24.4134601035,1.29652295641,4.96980958016
1,11.9708213079,24.5261773625,4.14486293141,4.81414916309
1,11.8495957361,24.497597319,4.459193411,4.74146066062
1,12.0136223228,24.7051954269,2.39655217376,4.93414031516
1,12.12083836,23.2496692452,3.42253373967,4.41365921574
1,11.9868784587,23.7966674191,3.79983451652,4.79255857318
1,12.1440649437,23.8602459911,4.69558355635,4.65820022552
1,12.3686206346,22.9930850878,4.49662506804,4.39504717659
1,12.3260618283,25.1196647645,4.16570465183,4.83995773229
1,12.3428636607,23.8542025544,1.76971430467,4.90180848659
1,12.2493696678,23.790276132,2.49582175519,4.85101616482
1,12.108615598,23.7646656125,0.937654605487,4.70882716253
1,12.2088808052,24.0570595731,1.78793847027,4.80193568692
1,12.1542557335,25.0618913694,3.71471307268,4.86714660091
1,12.0623386956,24.5010756062,2.39821313349,4.82430708899
1,12.4028488806,23.6703840337,5.03707881454,4.53471450602
1,12.2179913467,24.317116398,0.925727701058,5.04031469968
1,11.8023404223,24.4332780833,4.19228309296,4.79187377283
1,12.2167347071,23.0901132735,3.9323734117,4.6039434227
1,12.3953360966,24.5106237071,2.58074981835,4.59800307105
1,11.9921107965,24.4020969069,2.28960122371,4.57897827438
1,12.3459774567,25.0676496336,2.12187099024,4.7973333676
1,12.0148875324,23.8042172897,4.64760213204,4.53249541052
1,12.1668741886,24.5949367867,3.66054879459,4.5635252678
1,12.1833271726,25.0662392241,3.38721385565,4.63723478755
1,12.177847984,23.5198784075,2.66204984605,4.51690657001
1,12.268876954,23.2432635789,4.90954124601,4.37209979503
1,12.1502720049,24.3793228149,3.4042528107,4.92991077626
1,12.1955067405,25.2453104975,1.85480191995,4.9205939927
1,11.995326045,23.9454924659,3.97516965218,4.2649637116
4,15.0550103625,27.0423655547,1.57429616794,6.40566661797
4,15.9904588976,26.6481153163,3.74376016284,6.61212496726
4,15.8174510723,26.2512262865,2.7330983618,6.07473269609
4,16.4153516413,26.644492518,2.53813662586,6.24147398567
4,15.2084657698,28.1954783366,4.3811245615,6.25266032996
4,16.5481034085,28.8850556246,5.63415024772,5.61490997928
4,16.4373932847,26.4948373962,5.70008787089,6.04279674337
4,16.347156459,25.9329689488,3.22251733487,6.39906018562
4,15.980414046,27.8300084795,4.30224444084,6.57816616088
4,15.9103453435,26.7509804439,2.12495014197,6.44033848937
4,16.4875933145,29.9081102014,3.56754935031,6.70396072513
4,16.0426634349,29.6744775368,5.42634874659,5.97295861748
4,16.5842932628,29.0709569349,3.10292678159,6.53313265323
4,15.760941562,28.000106862,3.88041931159,6.91369875961
4,15.9094324207,27.5528770223,2.10239667439,6.52601372362
4,15.5529567735,30.6263572382,3.05727886097,6.72921090746
4,16.1058248088,27.7317907549,2.76036087135,6.03375860403
4,15.8026084649,27.8652357901,3.96594369386,6.8596352473
4,15.9635357339,28.3948358936,2.64262613463,6.7512819473
4,16.6637185245,27.8348847371,4.04255520988,5.94362795515
4,16.5337979627,29.8223355124,4.42658034022,6.75775952193
4,16.4360094081,28.8551115715,2.05389773208,7.35509881341
4,15.9529590737,27.4565269635,2.74934423262,5.5409217471
4,16.9982269792,30.6118165521,4.07146118233,6.29955574131
4,16.3176307044,26.6742704314,3.72194958126,5.86122695007
4,16.8929910484,28.9572543696,2.69034352882,6.23654754301
4,16.359267757,28.1456678721,2.54303153399,5.92626223346
4,15.9012266988,29.2433669468,2.8033289198,6.66111809154
4,15.0645028757,27.5432392853,2.09453782972,6.75136999367
4,16.9416889712,28.5180873458,3.84741544128,5.8310522251
4,15.4991896635,27.034519845,4.65450395012,6.18086600225
4,16.4415059358,29.4890311418,3.75977963165,6.46794312034
4,15.8812275833,28.1169934556,2.99148937579,6.86752227673
4,16.070082172,26.5695910379,4.6226202683,6.42103180125
4,16.0041285523,25.262847755,3.68868272119,5.96021050772
4,15.8550359746,27.9960672061,2.99411614092,6.24547726262
4,16.3167037134,28.3958828671,1.96701627665,6.44317990637
4,17.5117926941,27.8509720625,4.91630576511,6.0764577693
4,16.9299065418,28.5352560459,4.65828241462,6.39205046261
4,15.9777443331,27.6811167456,3.84451493096,6.29389997824
4,16.6741222055,27.6289922221,4.89603552949,6.11574061025
4,16.446284707,29.3623503377,4.07567333159,6.17320572813
4,16.3684051218,26.4587576358,4.13669193437,6.05513199312
4,16.3098415335,28.2396176869,4.93052216192,6.49866816595
4,15.5729647582,28.128342607,3.22155521038,6.69490783671
4,16.7330998411,26.6345803965,3.9784623537,6.22685868254
4,16.6793023384,29.4040064518,3.83568079746,6.98393420376
4,16.3990107129,28.9108880858,4.04911870924,6.73641734401
4,16.3867178222,29.2000079929,2.2942220058,6.42738745024
4,16.9894052293,28.9871172557,3.97276255934,6.36929995469
4,12.5289658011,26.6648630768,4.79195442688,4.97872600577
2,10.9061292523,19.4896478978,1.21162216737,4.09128210497
2,11.3318388039,20.5311229722,2.34852978266,4.55827414228
2,10.3337732606,21.3692007828,1.79730587947,4.93958706736
2,10.2073201818,20.6639052117,2.03327768513,4.14666326437
2,11.6166645646,21.6905292365,1.09970289869,4.91067493534
2,10.4686736239,21.4238337751,2.24461358863,4.55473988557
2,11.0907174522,18.4159635788,2.03212089363,3.78305235012
2,10.8666670958,22.4263797927,2.93870814429,3.87137517982
2,10.6539451819,19.7160324913,3.30375373176,4.15047298582
2,10.6361567025,20.5712249349,4.42240238768,3.33569652131
3,11.2889278924,20.8341524779,2.96244373574,4.9877687979
3,13.0822398222,27.1178151522,1.51748499816,5.55638664459
3,11.0433176977,24.6373265646,1.34339329956,4.8207336291
3,11.5487118445,26.4733528233,3.12940545471,5.10544849627
3,12.3819017243,24.9937053646,2.70530091351,5.52057873032
3,11.9746373708,23.6909110332,2.5116203614,5.16039036096
2,11.0940032694,21.3447232283,1.05579517742,4.5926248856
2,10.7148744561,23.6096895991,2.67274472304,4.83768984578
2,10.6634093949,24.1301885972,2.07526334547,4.77453343997
2,11.0033988293,23.1165209962,1.22589086969,4.92165519702
2,10.4299239352,20.4727398157,1.56795040901,4.65109763742
2,11.259358637,20.4727398157,1.96647353017,4.29147442808
2,10.8254520639,24.0457303864,3.68109625314,4.5714108976
2,10.8932911028,24.9407817296,2.76235469422,4.06018546291
2,10.9363264821,23.3649824711,3.66663966942,4.19626372194
2,11.0937582716,22.2047494538,2.76896603219,4.54051515754
2,11.2074331646,20.5130946722,1.17921421921,4.78020436226
2,10.7410024473,22.7574710429,3.30476828701,4.79618552501
2,11.2731663114,25.7045641196,3.64433098155,4.0242814523
2,10.7368894974,24.8431617721,2.36833066996,4.83207747201
2,11.2262161325,25.4544111395,3.15160201267,4.61111219599
2,10.7328436749,24.7670914647,0.985889867875,4.61922851888
2,11.1338225466,22.0626691941,3.80667077023,4.2539387726
2,11.4500802253,21.970783209,2.06831356317,4.02588702641
2,10.5454986349,21.0540449914,3.34026571135,3.53027496974
3,10.9971706673,20.3740568405,1.99606353228,4.56450014126
3,10.6756842211,20.1646274759,1.4483599226,4.9399861278
3,10.926081321,22.9498793167,1.50249416643,4.77059297483
3,11.2085889869,22.2475049287,1.63646507847,5.14610799402
3,10.8050466119,21.3155508261,2.47728996723,5.03398620915
3,11.8164056865,26.8311461265,1.16448627148,5.20168197151
3,12.3643654123,24.3302160999,4.60045240401,4.62075798128
2,10.8259953742,20.8710913856,1.82762729632,5.07861232505
2,10.7134763834,23.0348068943,2.80822675928,3.47053378694
